id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,application_type
1068906,1303528,8200,8200,8200, 60 months,21.28%,223.14,F,F2,autozone,4 years,RENT,75000,Source Verified,11-Dec,Charged Off,n,small_business,Small_Business Loan,912xx,CA,12.48,0,Jan-00,675,679,3,,,6,0,9012,73.90%,11,f,0,0,4173.57,4173.57,1525.83,2265.85,0,381.89,3.6,13-Jun,223.14,,16-Sep,684,680,INDIVIDUAL
1069073,1303718,15000,15000,15000, 36 months,14.65%,517.42,C,C3,USAF Civil Service,2 years,OWN,61000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Refinance,325xx,FL,11.88,0,4-Jun,685,689,1,,,8,0,19397,79.50%,18,f,0,0,18565.14804,18565.15,15000,3565.15,0,0,0,14-Sep,2533.38,,16-Sep,669,665,INDIVIDUAL
1069043,1303486,20975,13575,13550, 60 months,17.58%,341.63,D,D4,Dollar Tree Stores,5 years,MORTGAGE,44000,Verified,11-Dec,Fully Paid,n,credit_card,Refinance Loan,300xx,GA,18.79,0,Apr-00,685,689,0,,105,13,1,20657,79.40%,21,f,0,0,18112.46087,18079.1,13575,4537.46,0,0,0,14-Apr,9245.21,,14-Apr,679,675,INDIVIDUAL
1060981,1292558,6400,6400,6400, 36 months,16.77%,227.45,D,D2,"Riverside County, California",5 years,RENT,75000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Help,923xx,CA,20.22,0,Dec-94,660,664,0,48,,9,0,7159,67.50%,27,f,0,0,4776.45,4776.45,3334.25,1431.91,0,10.29,0,13-Oct,227.45,,16-Sep,499,0,INDIVIDUAL
1069071,1303716,3000,3000,3000, 36 months,13.49%,101.8,C,C1,Insight Card Services,1 year,RENT,33600,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Consolidation,352xx,AL,18.11,0,5-Oct,670,674,0,41,,4,0,2745,83.20%,7,f,0,0,3247.889478,3247.89,3000,247.89,0,0,0,12-Sep,2539.58,,16-Sep,699,695,INDIVIDUAL
1069070,1299004,12000,12000,12000, 36 months,16.77%,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Consolidation,013xx,MA,20.57,0,5-Sep,675,679,1,,,13,0,11443,97%,19,f,0,0,15352.47999,15352.48,12000,3352.48,0,0,0,15-Jan,441.52,,14-Dec,669,665,INDIVIDUAL
1068893,1303514,14400,14400,14400, 36 months,8.90%,457.25,A,A5,Model Metrics,< 1 year,OWN,150000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Payoff 14400,146xx,NY,14.85,0,Dec-94,720,724,0,,,12,0,63864,55%,38,f,0,0,16460.85,16460.85,14400,2060.85,0,0,0,15-Jan,464.02,,14-Dec,689,685,INDIVIDUAL
1068882,1303303,12000,12000,12000, 36 months,14.65%,413.94,C,C3,Boro of Butler,10+ years,RENT,90000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,074xx,NJ,16.56,0,Dec-84,675,679,2,40,,12,0,17116,78.50%,36,f,0,0,12699.71201,12699.71,12000,699.71,0,0,0,12-Jun,11046.6,,16-Sep,629,625,INDIVIDUAL
1069039,1303482,11000,11000,11000, 36 months,13.49%,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,786xx,TX,21.82,0,Dec-99,690,694,3,74,,15,0,11382,65%,29,f,0,0,13418.28,13418.28,11000,2418.28,0,0,0,14-Oct,1491.29,,14-Oct,684,680,INDIVIDUAL
1068416,1302799,7250,7200,7175, 60 months,21.67%,197.51,F,F3,Cross Country Travel Corp,< 1 year,RENT,75000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,937xx,CA,24.82,0,May-00,680,684,2,,97,9,1,21706,91.20%,19,f,0,0,8204.774089,8176.29,7200,1004.77,0,0,0,12-Sep,6824.7,,16-Sep,729,725,INDIVIDUAL
1068997,1303437,15000,15000,15000, 36 months,7.90%,469.36,A,A4,Segovia's Transportion Inc.,1 year,MORTGAGE,52000,Not Verified,11-Dec,Fully Paid,n,small_business,Small_Business Loan,799xx,TX,9.65,0,3-Nov,765,769,1,,,11,0,1616,6.70%,29,f,0,0,15557.68008,15557.68,15000,557.68,0,0,0,12-Aug,312.74,,14-Mar,729,725,INDIVIDUAL
1048390,1279714,18000,18000,18000, 60 months,19.91%,475.99,E,E4,AVMED HEALTH PLANS,10+ years,MORTGAGE,65000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,6.81,0,Jun-89,660,664,0,25,,10,0,11745,77.80%,40,f,0,0,26034.66002,26034.66,18000,8010.86,23.80000006,0,0,14-Oct,10783.73,,14-Oct,709,705,INDIVIDUAL
1068994,1303432,35000,22075,22050, 60 months,17.27%,551.84,D,D3,tutor Per ini Corporation,3 years,MORTGAGE,150000,Verified,11-Dec,Fully Paid,n,home_improvement,Home improvement,115xx,NY,7.51,0,3-Jun,725,729,1,35,,11,0,7334,53.30%,31,f,0,0,28887.10007,28854.39,22075,6812.1,0,0,0,14-Feb,15660.22,,14-Feb,694,690,INDIVIDUAL
1068475,1302869,10000,10000,10000, 36 months,14.27%,343.09,C,C2,SAP,2 years,RENT,68000,Source Verified,11-Dec,Fully Paid,n,credit_card,CC Refi Loan,191xx,PA,15.39,0,6-Jul,680,684,1,,,9,0,11303,81.30%,15,f,0,0,10672.89443,10672.89,10000,672.89,0,0,0,12-Jul,8962.31,,13-Feb,694,690,INDIVIDUAL
1068989,1282013,11800,11800,11800, 36 months,12.69%,395.83,B,B5,Koi Restaurant,6 years,RENT,42000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Refinancing,114xx,NY,9.86,0,Oct-96,690,694,0,,,4,0,8940,74.80%,13,f,0,0,14249.84001,14249.84,11800,2449.84,0,0,0,15-Jan,419.36,,14-Dec,669,665,INDIVIDUAL
1068967,1303403,4500,4500,4500, 36 months,6.03%,136.96,A,A1,CaseStack,4 years,RENT,53000,Source Verified,11-Dec,Fully Paid,n,major_purchase,Auto Loan,908xx,CA,4.44,0,Oct-00,760,764,0,,,7,0,8630,13.90%,17,f,0,0,4930.555891,4930.56,4500,430.56,0,0,0,15-Jan,138.95,,14-Dec,839,835,INDIVIDUAL
1068744,1303379,7000,7000,7000, 36 months,12.69%,234.82,B,B5,Bellflower convalecent hospital,10+ years,RENT,35000,Source Verified,11-Dec,Fully Paid,n,credit_card,I pay my all credit,902xx,CA,11.35,0,May-00,680,684,2,53,,10,0,7649,82.30%,26,f,0,0,8453.260001,8453.26,7000,1453.26,0,0,0,15-Jan,248.19,,15-Nov,574,570,INDIVIDUAL
1045509,1276120,9200,9200,9200, 36 months,12.42%,307.43,B,B4,Kaiser Permanente,2 years,RENT,60000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Nissan Car Loan,902xx,CA,19.96,0,2-Oct,700,704,3,,,8,0,23299,78.70%,19,f,0,0,10482.84389,10482.84,9200,1282.84,0,0,0,13-Jul,365.48,,14-Jul,789,785,INDIVIDUAL
1063958,1297940,14000,14000,13975, 60 months,17.27%,349.98,D,D3,community colleges of spokane,4 years,RENT,28000,Verified,11-Dec,Current,n,other,dental care,992xx,WA,6.34,0,5-Jul,700,704,2,,,5,0,6986,79.40%,10,f,1361.38,1358.91,19576.88,19542.01,12638.63,6938.25,0,0,0,16-Sep,349.98,16-Oct,16-Sep,669,665,INDIVIDUAL
1041756,1272024,4500,4500,4475, 60 months,10.65%,97.06,B,B2,barnes distribution,< 1 year,MORTGAGE,42000,Source Verified,11-Dec,Fully Paid,n,car,Car Loan,750xx,TX,5.4,0,Feb-83,750,754,0,,,4,0,8220,78.30%,9,f,0,0,4910.673856,4883.39,4500,410.67,0,0,0,12-Dec,3946.24,,12-Dec,754,750,INDIVIDUAL
1068694,1303326,12000,12000,12000, 36 months,16.29%,423.61,D,D1,Phoenix Newspapers Inc.,9 years,RENT,88365,Verified,11-Dec,Fully Paid,n,debt_consolidation,loan payoff,852xx,AZ,16.85,0,Oct-96,680,684,0,,,6,0,22936,96.40%,15,f,0,0,14688.34153,14688.34,12000,2688.34,0,0,0,13-Nov,5800.45,,16-Sep,499,0,INDIVIDUAL
1068792,1303200,12000,12000,12000, 36 months,13.49%,407.17,C,C1,LITHIA MOTORS,4 years,RENT,72000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,MAKE ON PAYMENT,937xx,CA,21.33,0,3-May,685,689,1,,,11,0,3419,27.60%,19,f,0,0,13990.92132,13990.92,12000,1990.92,0,0,0,14-Apr,426.26,,16-Sep,699,695,INDIVIDUAL
1068558,1303163,12000,12000,12000, 36 months,10.65%,390.88,B,B2,Insight Global,< 1 year,RENT,62000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Refinance,750xx,TX,23.94,0,2-Jun,700,704,0,,,10,0,20310,78.40%,51,f,0,0,12780.07239,12780.07,12000,780.07,0,0,0,12-Sep,10046.57,,16-Apr,679,675,INDIVIDUAL
1068322,1302938,7000,7000,7000, 36 months,10.65%,228.02,B,B2,Winghouse Corporation,3 years,MORTGAGE,43680,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Consolidation,559xx,MN,5.38,0,Oct-00,685,689,0,39,,7,0,6245,78.10%,11,f,0,0,7689.273614,7689.27,7000,689.27,0,0,0,13-Feb,4958.61,,13-Feb,819,815,INDIVIDUAL
1065674,1299785,8200,8200,8200, 60 months,19.42%,214.62,E,E3,Claret Wine Bar,3 years,RENT,120000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debit consolidation,104xx,NY,2.8,0,7-Jun,685,689,2,,,5,0,10392,88.40%,6,f,0,0,11909.45001,11909.45,8200,3709.45,0,0,0,14-Dec,4625.07,,16-Aug,714,710,INDIVIDUAL
1068547,1303150,10500,10500,10500, 36 months,12.69%,352.23,B,B5,O'Connor,10+ years,RENT,66000,Verified,11-Dec,Fully Paid,n,medical,medical,950xx,CA,20.73,1,Sep-98,695,699,2,10,,8,0,5790,51.20%,26,f,0,0,11233.31941,11233.32,10500,733.32,0,0,0,12-Oct,4421.32,,12-Oct,699,695,INDIVIDUAL
1068545,1303147,7000,7000,7000, 36 months,11.71%,231.54,B,B3,Harris,4 years,OWN,39120,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Emergency Loan,329xx,FL,21.01,0,Dec-96,675,679,0,26,33,8,1,9414,52.40%,26,f,0,0,7933.963623,7933.96,7000,933.96,0,0,0,13-Jun,4235.03,,16-Sep,704,700,INDIVIDUAL
1068575,1303001,15300,15300,15275, 60 months,22.06%,423.1,F,F4,OSSI,6 years,RENT,85000,Verified,11-Dec,Current,n,credit_card,Consolidation,226xx,VA,20.58,0,Feb-84,670,674,2,56,,14,0,26524,89.70%,27,f,1622,1619.35,23680.6,23641.92,13678,10002.6,0,0,0,16-Sep,423.1,16-Oct,16-Sep,679,675,INDIVIDUAL
1049528,1280928,20000,12800,12775, 60 months,11.71%,282.86,B,B3,NCS Technologies,4 years,MORTGAGE,47800,Verified,11-Dec,Fully Paid,n,debt_consolidation,Bill Consolidation,226xx,VA,10.04,0,1-Nov,740,744,0,,,15,0,16447,46.30%,27,f,0,0,15169.30547,15139.68,12800,2369.31,0,0,0,13-Nov,9242.39,,13-Nov,784,780,INDIVIDUAL
1068542,1303143,17500,17500,17500, 60 months,17.27%,437.47,D,D3,Travelers Insurance,7 years,MORTGAGE,45000,Not Verified,11-Dec,Charged Off,n,credit_card,Debit Free,992xx,WA,21.31,0,2-Sep,700,704,2,,,13,0,20129,86.10%,26,f,0,0,10037.1,10037.1,3077.85,3473.25,0,3486,625.617,13-Apr,437.47,,16-Sep,544,540,INDIVIDUAL
1068350,1302971,3500,3500,3500, 36 months,6.03%,106.53,A,A1,J&J Steel Inc,10+ years,MORTGAGE,83000,Verified,11-Dec,Fully Paid,n,car,Car Loan,614xx,IL,2.31,0,Jan-86,745,749,0,35,,6,0,3092,13.40%,28,f,0,0,3834.858171,3834.86,3500,334.86,0,0,0,15-Jan,107.86,,14-Dec,734,730,INDIVIDUAL
1067874,1302235,6000,6000,6000, 60 months,12.69%,135.57,B,B5,Anadarko Petroleum Corporation,< 1 year,RENT,81000,Source Verified,11-Dec,Current,n,major_purchase,Major Purchase Loan,802xx,CO,13.66,1,4-Nov,695,699,0,20,,6,0,15102,50%,17,f,535.51,535.51,7579.67,7579.67,5464.49,2115.18,0,0,0,16-Sep,135.57,16-Oct,16-Sep,749,745,INDIVIDUAL
1068509,1302907,6200,6200,6200, 36 months,9.91%,199.8,B,B1,Sunrise Senior Living,2 years,RENT,25000,Not Verified,11-Dec,Charged Off,n,debt_consolidation,Wells/Chase ReFi,902xx,CA,20.64,0,May-98,710,714,2,,,7,0,6533,47.70%,12,f,0,0,2452.22,2452.22,1700.79,493.16,0,258.27,2.54,12-Dec,199.8,,16-Sep,574,570,INDIVIDUAL
1034693,1264291,16000,16000,16000, 60 months,17.58%,402.65,D,D4,Menards,7 years,RENT,65000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,672xx,KS,15.56,0,Oct-96,695,699,0,,,8,0,21166,87.10%,16,f,0,0,24011.06,24011.06,16000,8011.06,0,0,0,16-Jun,3073.26,,16-Jun,684,680,INDIVIDUAL
1068508,1302906,6000,6000,6000, 36 months,8.90%,190.52,A,A5,A Touch Of Italy,8 years,OWN,28800,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt consolidation,083xx,NJ,13.17,0,5-Jul,700,704,0,,,11,0,5269,36.80%,13,f,0,0,6858.700001,6858.7,6000,858.7,0,0,0,15-Jan,198.47,,16-Sep,669,665,INDIVIDUAL
1066641,1300833,7200,7200,7200, 36 months,9.91%,232.02,B,B1,New York Living Solutions,6 years,RENT,135000,Not Verified,11-Dec,Fully Paid,n,credit_card,Say goodbye to the rip-off banks,100xx,NY,6.12,0,Jan-97,695,699,0,,,7,0,16627,79.60%,18,f,0,0,8352.709998,8352.71,7200,1152.71,0,0,0,15-Jan,240.64,,16-Sep,644,640,INDIVIDUAL
1068315,1302930,9500,9500,9500, 36 months,8.90%,301.66,A,A5,Natex Architects,7 years,MORTGAGE,50000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card Loan,770xx,TX,8.18,0,5-Jun,720,724,0,,,8,0,13422,60.50%,13,f,0,0,10495.82126,10495.82,9500,995.82,0,0,0,13-Jul,5378.43,,16-Sep,629,625,INDIVIDUAL
1068309,1302924,18825,18825,18800, 60 months,16.77%,465.53,D,D2,Texas Health & Human Services Commission,10+ years,RENT,38000,Verified,11-Dec,Charged Off,n,debt_consolidation,Coledon's Club Loan,787xx,TX,23.18,0,4-Dec,700,704,0,,,6,0,11004,79.70%,7,f,0,0,18749.25,18724.53,8087.75,6786.71,0,3874.79,670.8193,14-Sep,465.53,,16-Sep,644,640,INDIVIDUAL
1068326,1302942,24000,24000,24000, 36 months,10.65%,781.76,B,B2,City of Newport Beach,10+ years,RENT,45000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,926xx,CA,14.8,0,Feb-90,725,729,0,,,5,0,24708,55.20%,9,f,0,0,28143.25001,28143.25,24000,4143.25,0,0,0,15-Jan,791.58,,14-Dec,744,740,INDIVIDUAL
1066767,1300950,6000,6000,6000, 36 months,13.49%,203.59,C,C1,Becker Construction Corporation,10+ years,RENT,80000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,smaller loan,931xx,CA,11.58,0,2-Feb,665,669,0,,,8,0,15499,83.80%,16,f,0,0,7328.920002,7328.92,6000,1328.92,0,0,0,15-Jan,212.86,,16-Sep,669,665,INDIVIDUAL
1068484,1302879,6000,6000,6000, 36 months,13.49%,203.59,C,C1,Edward Jones,5 years,RENT,50000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Consolidate,860xx,AZ,15.38,0,4-Mar,690,694,1,,,6,0,15191,91.50%,7,f,0,0,7328.920002,7328.92,6000,1328.92,0,0,0,15-Jan,214.39,,14-Dec,704,700,INDIVIDUAL
1068292,1302706,2100,2100,2100, 36 months,12.42%,70.18,B,B4,Monroe Dispat,10+ years,MORTGAGE,30000,Not Verified,11-Dec,Fully Paid,n,vacation,12/2011 loan,712xx,LA,19.72,0,Jul-95,690,694,1,,,12,0,12183,82.90%,26,f,0,0,2553.84,2553.84,2100,423.84,30,0,0,14-Dec,72.44,,14-Nov,609,605,INDIVIDUAL
1068273,1302680,5500,5500,5500, 36 months,6.62%,168.88,A,A2,,8 years,MORTGAGE,110000,Verified,11-Dec,Fully Paid,n,small_business,Computer Equipment,060xx,CT,9.69,0,Aug-94,740,744,0,,,7,0,14136,21.90%,26,f,0,0,6079.289999,6079.29,5500,579.29,0,0,0,15-Jan,178.58,,14-Dec,839,835,INDIVIDUAL
1068274,1302681,11000,11000,11000, 36 months,6.62%,337.75,A,A2,East Baton Rouge Parish School System,8 years,OWN,45608,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,payoff,707xx,LA,20.5,0,Jun-92,735,739,0,,,7,0,10677,58.70%,11,f,0,0,12158.61,12158.61,11000,1158.61,0,0,0,15-Jan,349.86,,16-Sep,604,600,INDIVIDUAL
1068440,1302831,26800,26800,26800, 60 months,20.89%,723.38,F,F1,charlotte regional medical center,3 years,MORTGAGE,120000,Verified,11-Dec,Fully Paid,n,debt_consolidation,credit loan,342xx,FL,12.15,0,6-May,680,684,0,,,13,0,14772,48%,18,f,0,0,32895.86293,32895.86,26800,6095.86,0,0,0,13-Mar,23499.05,,16-Jul,684,680,INDIVIDUAL
1046456,1277297,8000,8000,8000, 36 months,12.69%,268.36,B,B5,OPW Fuel Management Systems,5 years,MORTGAGE,35000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Card Consolidation,604xx,IL,10.05,0,2-Oct,705,709,0,,,7,0,6842,97.70%,18,f,0,0,9000.143229,9000.14,8000,1000.14,0,0,0,13-Mar,5514.5,,15-Jun,634,630,INDIVIDUAL
1068012,1302365,10000,10000,10000, 36 months,18.25%,362.78,D,D5,Gucci Group/ Yves Saint Laurent,1 year,RENT,75000,Source Verified,11-Dec,Charged Off,n,credit_card,Credit Card,900xx,CA,24.14,0,Mar-97,665,669,0,77,,9,0,22828,96.30%,26,f,0,0,11730.6,11730.6,8320.22,3145.08,36.24699818,229.06,2.2906,15-Jan,200,,16-Sep,614,610,INDIVIDUAL
1055725,1287293,8000,8000,8000, 36 months,11.71%,264.61,B,B3,Wal-Mart,9 years,MORTGAGE,35000,Verified,11-Dec,Fully Paid,n,credit_card,Consolidation Loan,895xx,NV,9.7,0,6-Apr,690,694,0,,,7,0,6142,46.50%,8,f,0,0,9435.85818,9435.86,8000,1435.86,0,0,0,14-May,2295.56,,14-Apr,744,740,INDIVIDUAL
1061814,1293438,10000,10000,10000, 36 months,8.90%,317.54,A,A5,Renal Support Network,6 years,RENT,24000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Start Fresh 2012,900xx,CA,7,0,Jan-00,710,714,0,28,,6,0,6734,49.50%,21,f,0,0,10869.33055,10869.33,10000,869.33,0,0,0,13-Mar,6743.26,,13-Mar,734,730,INDIVIDUAL
1068232,1302622,12000,12000,12000, 36 months,11.71%,396.92,B,B3,"Avon Protection Systems, Inc.",2 years,MORTGAGE,126000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Chase,430xx,OH,13.32,0,Apr-90,695,699,0,74,,17,0,32711,54.10%,38,f,0,0,14183.43257,14183.43,12000,2183.43,0,0,0,14-May,3074.04,,16-Sep,734,730,INDIVIDUAL
1068405,1302785,10000,10000,10000, 36 months,7.90%,312.91,A,A4,RAM DME,1 year,RENT,43000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit card paid off,919xx,CA,25.26,0,3-Jun,730,734,0,,,8,0,8215,37.20%,16,f,0,0,11264.48,11264.48,10000,1264.48,0,0,0,15-Jan,4.84,,15-Jan,714,710,INDIVIDUAL
1068395,1302773,12000,12000,12000, 36 months,9.91%,386.7,B,B1,samuraisushi restaurant,1 year,RENT,50000,Not Verified,11-Dec,Fully Paid,n,debt_consolidation,creditcard payoff,926xx,CA,16.44,0,Jan-00,725,729,1,,,11,0,14335,29.30%,25,f,0,0,13921.18,13921.18,12000,1921.18,0,0,0,15-Jan,392.03,,15-Jan,709,705,INDIVIDUAL
1068202,1302588,25000,25000,23088.16106, 60 months,13.49%,575.12,C,C1,Midnight,10+ years,MORTGAGE,67000,Verified,11-Dec,Charged Off,n,credit_card,"Pay off credit card, refinance house",996xx,AK,14.15,0,Aug-99,740,744,0,28,,6,0,15319,91.20%,21,f,0,0,23880.65,20309.6,13833.2,8008.11,28.76,2010.58,361.9044,15-Mar,1179,,16-Sep,604,600,INDIVIDUAL
1068006,1302360,19750,19750,19725, 36 months,10.65%,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4 years,RENT,45000,Verified,11-Dec,Charged Off,n,debt_consolidation,CONSOLIDATION,974xx,OR,22.8,0,Sep-00,720,724,0,56,,12,0,16576,54.20%,28,f,0,0,11930.65,11915.62,8590.58,2698.78,0,641.29,6.412899997,13-Sep,787.01,,16-Sep,499,0,INDIVIDUAL
1068075,1302430,10000,10000,10000, 36 months,9.91%,322.25,B,B1,Albert Einstein College of Medicine,3 years,RENT,31200,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt consolidation loan,104xx,NY,14.81,0,5-Oct,710,714,0,,,13,0,5540,27%,19,f,0,0,10904.83903,10904.84,10000,904.84,0,0,0,13-Jan,6912.69,,15-Mar,779,775,INDIVIDUAL
1065642,1299748,13650,13650,13650, 36 months,12.42%,456.12,B,B4,MWH Americas,4 years,RENT,66000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,891xx,NV,24.09,0,1-Feb,675,679,0,74,,11,0,8933,56.50%,34,f,0,0,16012.11212,16012.11,13650,2362.11,0,0,0,13-Dec,5980.83,,16-Sep,679,675,INDIVIDUAL
1068179,1302564,28000,11800,11775, 60 months,19.91%,312.04,E,E4,American Airlines,10+ years,RENT,52000,Verified,11-Dec,Charged Off,n,debt_consolidation,Debt Consalidation,752xx,TX,20.7,0,Dec-88,685,689,0,,,10,0,29178,87.60%,16,f,0,0,12173.07,12147.29,4281.54,4759.37,0,3132.16,563.7888,14-Jun,312.04,,16-Sep,554,550,INDIVIDUAL
1068158,1302728,18000,18000,18000, 36 months,7.90%,563.23,A,A4,United States Air Force,10+ years,RENT,56964,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation / Lower CC Rate,935xx,CA,27.55,0,Feb-99,720,724,0,,,7,0,17381,76.60%,20,f,0,0,20276.0603,20276.06,18000,2276.06,0,0,0,15-Jan,567.29,,16-Sep,799,795,INDIVIDUAL
1068180,1302565,2500,2500,2500, 36 months,14.27%,85.78,C,C2,United states air force,7 years,RENT,49500,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Money,325xx,FL,10.33,0,4-Nov,670,674,1,52,,7,0,9868,37.70%,20,f,0,0,2529.902083,2529.9,2500,29.9,0,0,0,12-Feb,2530.74,,12-Feb,674,670,INDIVIDUAL
1065673,1299784,21000,21000,20120.80657, 60 months,20.30%,559.89,E,E5,King Soopers (Kroger Co),10+ years,RENT,70000,Verified,11-Dec,Fully Paid,n,credit_card,Credit Card,801xx,CO,23.21,0,Dec-91,670,674,2,,,17,0,12508,70.70%,25,f,0,0,27097.72185,24863.3,21000,6097.72,0,0,0,13-Aug,17029.75,,16-Feb,689,685,INDIVIDUAL
1068159,1302729,35000,35000,35000, 36 months,8.90%,1111.37,A,A5,City of Los Angeles,6 years,MORTGAGE,125000,Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,928xx,CA,22.71,0,Aug-00,740,744,0,,,8,0,9051,34.80%,32,f,0,0,40009.00999,40009.01,35000,5009.01,0,0,0,15-Jan,1123.85,,16-Jun,714,710,INDIVIDUAL
1068165,1302549,10000,10000,10000, 36 months,7.51%,311.11,A,A3,Malvern School of Medford,3 years,RENT,33000,Not Verified,11-Dec,Fully Paid,n,credit_card,Financial Freedom,080xx,NJ,9.75,0,4-Oct,745,749,1,,,9,0,68,0.60%,19,f,0,0,11028.3575,11028.36,10000,1028.36,0,0,0,13-Dec,4190.34,,13-Nov,719,715,INDIVIDUAL
1059689,1291305,7000,7000,7000, 36 months,12.69%,234.82,B,B5,Best Buy,< 1 year,RENT,30000,Source Verified,11-Dec,Fully Paid,n,credit_card,Credit Card,233xx,VA,15.8,0,4-Aug,675,679,2,,,7,0,15455,47.60%,11,f,0,0,8453.250717,8453.25,7000,1453.25,0,0,0,15-Jan,238.06,,15-Jan,614,610,INDIVIDUAL
1066215,1300572,24000,24000,24000, 36 months,15.96%,843.3,C,C5,lafidale inc,8 years,MORTGAGE,90000,Source Verified,11-Dec,Charged Off,n,home_improvement,home improve,927xx,CA,9.17,0,Jun-95,715,719,1,,,9,0,30952,71.20%,23,f,0,0,5895.68,5895.68,3813.57,2082.11,0,0,0,12-Aug,843.3,,16-Sep,549,545,INDIVIDUAL
1063270,1295780,10625,10625,10625, 36 months,7.51%,330.56,A,A3,Dennis Alleman DMD,5 years,MORTGAGE,23000,Not Verified,11-Dec,Fully Paid,n,medical,Bills,970xx,OR,18.89,0,5-Feb,730,734,1,,,9,0,7114,43.40%,21,f,0,0,11843.01164,11843.01,10625,1218.01,0,0,0,14-Jun,2594.01,,15-Oct,719,715,INDIVIDUAL
1067931,1302311,5000,5000,5000, 36 months,14.65%,172.48,C,C3,Military,2 years,RENT,24000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Debt Consolidation,150xx,PA,18.3,0,5-Nov,670,674,2,24,,5,0,2429,33.30%,9,f,0,0,5682.99014,5682.99,5000,682.99,0,0,0,13-Jan,3615.46,,16-May,664,660,INDIVIDUAL
1067922,1302299,8850,8850,8850, 36 months,6.62%,271.73,A,A2,Carroll County Public Schools,10+ years,RENT,62000,Source Verified,11-Dec,Fully Paid,n,credit_card,After Great Experience I am Back Again,211xx,MD,17.71,0,Sep-98,735,739,0,,,7,0,9466,35.90%,19,f,0,0,9782.190001,9782.19,8850,932.19,0,0,0,15-Jan,5.67,,16-Sep,739,735,INDIVIDUAL
1067919,1302295,6375,6375,6375, 36 months,7.51%,198.34,A,A3,Dental TLC,4 years,RENT,44000,Source Verified,11-Dec,Fully Paid,n,debt_consolidation,Credit Cards & Laptop,303xx,GA,4.8,0,Nov-00,730,734,0,,,7,0,6324,58%,11,f,0,0,6737.872873,6737.87,6375,362.87,0,0,0,12-Dec,2585.54,,16-Sep,694,690,INDIVIDUAL
1068106,1302467,6000,6000,6000, 36 months,11.71%,198.46,B,B3,Infosys Technologies Ltd.,1 year,RENT,90000,Not Verified,11-Dec,Fully Paid,n,credit_card,Credit Card,070xx,NJ,2.97,1,7-May,680,684,0,16,,10,0,8489,56.60%,23,f,0,0,7041.911592,7041.91,6000,1041.91,0,0,0,14-Mar,2082.79,,14-Mar,699,695,INDIVIDUAL
